,torque_sensor_b_6,torque_sensor_a_6,torque_sensor_b_5,torque_sensor_a_3,torque_sensor_b_3,torque_sensor_a_4,torque_sensor_b_4,io_current,power_load_mech_6,power_motor_el_1,power_motor_mech_1,brake_voltage_2,robot_voltage,supply_voltage_1,supply_voltage_2,supply_voltage_5,supply_voltage_3,brake_voltage_3,torque_sensor_b_2,motor_iq_2
1651132,0.08004304766654968,-0.1436956524848938,0.5087096691131592,-32.084869384765625,-32.591209411621094,-4.713933944702148,-4.725419521331787,0.08788999170064926,0.0076837800443172455,45.4418830871582,41.044708251953125,9.850257873535156,48.5618896484375,47.602874755859375,47.40184783935547,47.56266784667969,47.78379821777344,11.116721153259277,30.70467758178711,1.8523921966552734
1724763,0.044162213802337646,1.1622905731201172e-06,0.8684355020523071,-34.11082077026367,-33.291587829589844,-4.919589519500732,-4.988344192504883,0.08788999170064926,0.13952362537384033,-1.8796143531799316,4.108090400695801,10.634258270263672,48.54109191894531,47.62297821044922,47.40184783935547,47.58277130126953,47.8441047668457,10.99610424041748,33.851871490478516,3.540437698364258
2050418,0.11592389643192291,0.1464613676071167,0.4823882579803467,-34.39554977416992,-33.83876037597656,-5.110962867736816,-5.239837646484375,0.08788999170064926,0.07108550518751144,17.31427764892578,14.9278564453125,10.011078834533691,48.5618896484375,47.62297821044922,47.42195129394531,47.56266784667969,47.803897857666016,10.895589828491211,40.850521087646484,4.634469032287598
499851,0.044162213802337646,0.027635157108306885,-1.0296305418014526,-31.230682373046875,-30.86214828491211,-4.682514667510986,-5.028354644775391,0.08788999170064926,0.1910167634487152,16.385435104370117,11.06700325012207,9.5889253616333,48.58268737792969,47.66318130493164,47.42195129394531,47.542564392089844,47.82400131225586,10.87548828125,48.872562408447266,3.102212429046631
803587,-0.03311961889266968,-0.00276222825050354,-1.0442535877227783,-28.405302047729492,-27.655719757080078,-4.685370922088623,-4.814013957977295,0.08788999170064926,0.07275222986936569,19.658184051513672,16.794939041137695,9.870360374450684,48.54109191894531,47.62297821044922,47.40184783935547,47.56266784667969,47.803897857666016,11.0966157913208,46.2425651550293,3.2676806449890137
658639,-0.1269618272781372,0.2652875781059265,-1.1115193367004395,-30.02606201171875,-29.351951599121094,-5.050980091094971,-5.114090919494629,0.08788999170064926,0.12754209339618683,12.318968772888184,15.202342987060547,9.749746322631836,48.5618896484375,47.602874755859375,47.42195129394531,47.56266784667969,47.78379821777344,11.076516151428223,50.62222671508789,3.4170944690704346
931228,0.14628461003303528,-0.04144984483718872,-1.0208567380905151,-33.7603874206543,-34.24366760253906,-4.653951168060303,-4.825445175170898,0.08788999170064926,0.10245802253484726,53.252593994140625,45.533531188964844,9.950770378112793,48.54109191894531,47.62297821044922,47.40184783935547,47.58277130126953,47.8441047668457,10.976001739501953,39.24391174316406,4.048246383666992
449542,0.002761244773864746,-0.16027604043483734,-0.4242381453514099,-34.53791427612305,-34.02479934692383,-4.6910834312438965,-4.928328990936279,0.07324166595935822,0.040212810039520264,36.29806900024414,34.4918098449707,10.6543607711792,48.54109191894531,47.6430778503418,47.40184783935547,47.602874755859375,47.82400131225586,11.016205787658691,40.553409576416016,4.645632266998291
491201,-0.16284266114234924,-0.18514664471149445,-0.8687775135040283,-33.40995407104492,-32.996116638183594,-4.471146583557129,-4.682551383972168,0.07324166595935822,0.2002865970134735,40.129058837890625,39.636451721191406,10.131694793701172,48.5618896484375,47.62297821044922,47.42195129394531,47.56266784667969,47.803897857666016,11.016204833984375,39.893157958984375,4.433717727661133
341398,-0.2622050344944,-0.11606164276599884,0.6929595470428467,-32.18342971801758,-32.711585998535156,-4.69679594039917,-4.976912975311279,0.11718666553497314,0.11662634462118149,-1.6977324485778809,-0.9155622124671936,12.061538696289062,48.58268737792969,47.683284759521484,47.462154388427734,47.62297821044922,47.8441047668457,10.855386734008789,29.868358612060547,3.247608184814453
1802424,0.09936350584030151,0.11606395244598389,-1.4800190925598145,-35.22783279418945,-34.97687530517578,-5.242353916168213,-5.245553016662598,0.07324166595935822,0.013224366120994091,-0.10412482172250748,-1.3129608631134033,12.1620512008667,48.5618896484375,47.683284759521484,47.462154388427734,47.62297821044922,47.86420822143555,11.09661865234375,50.842308044433594,3.813994884490967
627910,0.12144403159618378,0.11882737278938293,-1.1144440174102783,-35.10737228393555,-34.922157287597656,-5.14809513092041,-5.174106121063232,0.1025383323431015,0.009242169559001923,0.09688924252986908,-0.7366870641708374,11.820307731628418,48.58268737792969,47.66318130493164,47.462154388427734,47.62297821044922,47.8441047668457,10.815181732177734,50.8203010559082,3.913771629333496
1734959,0.046922266483306885,0.1962025761604309,-1.3279398679733276,-36.114871978759766,-34.72517776489258,-5.096681594848633,-5.30271053314209,0.08788999170064926,0.045172665268182755,-1.3370438814163208,-3.064823627471924,11.619282722473145,48.5618896484375,47.66318130493164,47.48225784301758,47.62297821044922,47.86420822143555,10.935797691345215,50.10503005981445,3.545042037963867
830291,-0.002758890390396118,0.1906757354736328,-1.3688843250274658,-34.724082946777344,-34.67045974731445,-5.0995378494262695,-5.099801540374756,0.08788999170064926,0.018945805728435516,-0.3877468407154083,-2.2117629051208496,12.061538696289062,48.5618896484375,47.66318130493164,47.462154388427734,47.6430778503418,47.82400131225586,10.79507827758789,50.41314697265625,3.804654121398926
697611,-0.2180439531803131,-0.011052429676055908,-0.6318848133087158,-35.44685745239258,-34.922157287597656,-5.3137617111206055,-5.316999912261963,0.1025383323431015,4.203125354251824e-05,1.2310569286346436,1.2929289577901952e-17,11.478567123413086,48.54109191894531,47.70338821411133,47.522464752197266,47.6430778503418,47.884307861328125,10.815179824829102,49.30172348022461,5.273326873779297
339144,-0.2180439531803131,0.06908616423606873,0.169455885887146,-38.524112701416016,-39.266700744628906,-5.356606960296631,-5.679950714111328,0.08788999170064926,-0.00014316922170110047,0.5608332753181458,0.0069181607104837894,12.061538696289062,48.5618896484375,47.6430778503418,47.462154388427734,47.6430778503418,47.86420822143555,10.855387687683105,49.323734283447266,3.8537111282348633
2252558,-0.2097637951374054,0.0027645528316497803,-0.6465077996253967,-35.54541778564453,-34.922157287597656,-5.308049201965332,-5.294137001037598,0.07324166595935822,8.11914142104797e-05,0.9024475812911987,8.813584528866159e-09,11.659489631652832,48.5618896484375,47.683284759521484,47.50236129760742,47.6430778503418,47.884307861328125,11.016204833984375,49.356746673583984,5.332432746887207
708419,-0.17388293147087097,-0.03315964341163635,-0.6962260007858276,-35.906803131103516,-35.731971740722656,-5.402307987213135,-5.365583896636963,0.08788999170064926,0.004372698254883289,1.1442004442214966,0.09220327436923981,11.920821189880371,48.54109191894531,47.70338821411133,47.48225784301758,47.6430778503418,47.86420822143555,10.774977684020996,49.52180862426758,5.018299579620361
699803,-0.2097637951374054,-0.03315964341163635,-0.6406586170196533,-35.556365966796875,-34.933101654052734,-5.3137617111206055,-5.328431606292725,0.08788999170064926,-0.00017850284348241985,0.7905481457710266,0.0,12.001233100891113,48.54109191894531,47.723487854003906,47.50236129760742,47.66318130493164,47.884307861328125,10.895589828491211,49.356746673583984,5.337005615234375
953820,-0.2014835774898529,-0.013815850019454956,-0.6143372058868408,-35.348297119140625,-34.8674430847168,-5.270916938781738,-5.305568695068359,0.08788999170064926,-0.00011052155605284497,0.6735559701919556,0.0,11.80020523071289,48.54109191894531,47.683284759521484,47.462154388427734,47.6430778503418,47.86420822143555,11.056412696838379,49.45578384399414,5.315619468688965
1129917,-0.21252384781837463,-0.030396252870559692,-0.6435831785202026,-35.501609802246094,-34.911216735839844,-5.24521017074585,-5.328431606292725,0.08788999170064926,7.471761637134477e-05,1.1993587017059326,0.004422958008944988,12.061539649963379,48.54109191894531,47.66318130493164,47.48225784301758,47.62297821044922,47.86420822143555,10.97600269317627,49.49980163574219,5.358801364898682
1438975,-0.19596347212791443,0.008291363716125488,-0.6084879636764526,-35.52351379394531,-34.88932800292969,-5.239497661590576,-5.319858074188232,0.1025383323431015,2.659800520632416e-05,0.556160569190979,0.0,11.920821189880371,48.5618896484375,47.70338821411133,47.48225784301758,47.6430778503418,47.884307861328125,10.915692329406738,49.49980163574219,5.3292670249938965
572952,-0.23736444115638733,0.022108346223831177,-0.6318848133087158,-35.5125617980957,-34.933101654052734,-5.27662992477417,-5.308426380157471,0.08788999170064926,4.626239024219103e-05,0.9536578059196472,1.780109622354714e-26,11.920821189880371,48.5618896484375,47.66318130493164,47.462154388427734,47.6430778503418,47.86420822143555,10.97600269317627,49.49980163574219,5.355080604553223
1246127,-0.2014835774898529,-0.016579240560531616,-0.6201863884925842,-35.49066162109375,-35.00970458984375,-5.265204429626465,-5.345578670501709,0.08788999170064926,-8.944590081227943e-05,0.6697733402252197,1.1566081692668532e-22,11.760000228881836,48.5618896484375,47.66318130493164,47.462154388427734,47.6430778503418,47.86420822143555,10.935797691345215,49.54381561279297,5.311188220977783
496170,-0.2097637951374054,0.011054754257202148,-0.6231110095977783,-35.348297119140625,-34.801780700683594,-5.279486179351807,-5.342720985412598,0.08788999170064926,-4.8535599489696324e-05,0.7387474775314331,0.0,12.00123119354248,48.5618896484375,47.683284759521484,47.462154388427734,47.6430778503418,47.8441047668457,10.795079231262207,49.400760650634766,5.282403945922852
1801465,-0.20424363017082214,-0.016579240560531616,-0.6552816033363342,-35.47970962524414,-34.8674430847168,-5.242353916168213,-5.339863300323486,0.08788999170064926,-0.00011810093565145507,1.0012130737304688,1.6290682453186378e-13,12.041437149047852,48.5618896484375,47.683284759521484,47.48225784301758,47.62297821044922,47.86420822143555,10.955900192260742,49.5548210144043,5.389028549194336
778385,-0.21252384781837463,-0.019342631101608276,-0.6465077996253967,-35.633026123046875,-35.08631134033203,-5.3251872062683105,-5.322715759277344,0.08788999170064926,-0.00013943637895863503,0.9069769978523254,0.0018801854457706213,11.940924644470215,48.5618896484375,47.70338821411133,47.48225784301758,47.66318130493164,47.884307861328125,10.815179824829102,49.31272888183594,5.3717241287231445
783042,-0.2346043884754181,-0.005525648593902588,-0.6465077996253967,-35.60017013549805,-35.14102554321289,-5.328043460845947,-5.314142227172852,0.08788999170064926,-0.0002795674663502723,0.618813693523407,0.0,12.041437149047852,48.5618896484375,47.70338821411133,47.48225784301758,47.66318130493164,47.86420822143555,11.076515197753906,49.18067932128906,5.322372913360596
1899753,-0.2180439531803131,0.022108346223831177,-0.6201863884925842,-35.359249114990234,-34.7798957824707,-5.219503402709961,-5.31128454208374,0.08788999170064926,-9.327051520813257e-05,0.9572031497955322,1.2694390534306876e-05,11.820307731628418,48.58268737792969,47.66318130493164,47.462154388427734,47.6430778503418,47.86420822143555,11.17702865600586,49.532814025878906,5.367645740509033
44429,-0.21528390049934387,1.1622905731201172e-06,-0.6172617673873901,-35.24973678588867,-34.68140411376953,-5.2337846755981445,-5.316999912261963,0.08788999170064926,6.692944589303806e-05,1.4655048847198486,0.03081420622766018,12.081642150878906,48.58268737792969,47.683284759521484,47.48225784301758,47.62297821044922,47.86420822143555,11.156926155090332,49.609840393066406,5.116040229797363
631275,-0.2014835774898529,0.011054754257202148,-0.6172617673873901,-35.37019729614258,-34.7798957824707,-5.242353916168213,-5.368442058563232,0.08788999170064926,-0.00029051900492049754,0.8567337989807129,0.021280020475387573,12.061539649963379,48.58268737792969,47.66318130493164,47.48225784301758,47.6430778503418,47.86420822143555,10.875490188598633,49.42277145385742,5.373003005981445
1195192,-0.20424363017082214,0.00552794337272644,-0.6289601922035217,-35.38114929199219,-34.85649871826172,-5.282342433929443,-5.325573921203613,0.08788999170064926,0.0001499645586591214,0.827282190322876,2.148674435218671e-25,12.101744651794434,48.58268737792969,47.683284759521484,47.48225784301758,47.6430778503418,47.86420822143555,10.915695190429688,49.44477844238281,5.297532558441162
1431331,0.10764369368553162,0.09395676851272583,-0.2399882674217224,-24.079618453979492,-24.690052032470703,-3.214364528656006,-3.567979335784912,0.08788999170064926,0.010706855915486813,2.5220344066619873,0.6537135243415833,11.317744255065918,48.5618896484375,47.683284759521484,47.462154388427734,47.62297821044922,47.8441047668457,10.835284233093262,42.6221923828125,4.541731834411621
1689639,0.14352454245090485,0.11330056190490723,-0.30432945489883423,-24.802391052246094,-24.635334014892578,-3.3743185997009277,-3.533684730529785,0.1025383323431015,0.024539364501833916,3.356657028198242,1.1054972410202026,11.599180221557617,48.5618896484375,47.66318130493164,47.48225784301758,47.6430778503418,47.86420822143555,11.17702865600586,45.780391693115234,4.751889705657959
1940494,-0.14076215028762817,-0.027632832527160645,0.064170241355896,-32.56671905517578,-31.43120574951172,-4.479715824127197,-4.78829288482666,0.08788999170064926,-0.00018649475532583892,0.4805419445037842,0.0,11.297640800476074,48.58268737792969,47.66318130493164,47.462154388427734,47.6430778503418,47.8441047668457,10.895591735839844,29.384178161621094,2.051664113998413
2208273,-0.07176053524017334,0.08842995762825012,0.09634089469909668,-32.632423400878906,-31.42026138305664,-4.482572078704834,-4.842592716217041,0.08788999170064926,-8.755964699957985e-06,0.37632477283477783,0.0,11.57907772064209,48.58268737792969,47.66318130493164,47.48225784301758,47.62297821044922,47.8441047668457,10.875489234924316,29.406185150146484,2.0991315841674805
2106903,0.04968234896659851,0.04421555995941162,0.643241286277771,-33.727535247802734,-32.63498306274414,-4.739641189575195,-5.056933403015137,0.08788999170064926,0.00412721885368228,6.907061576843262,3.022830009460449,11.71979808807373,48.5618896484375,47.66318130493164,47.442054748535156,47.62297821044922,47.86420822143555,10.97600269317627,27.700538635253906,1.8092440366744995
1397766,-0.06900045275688171,0.008291363716125488,0.07586860656738281,-32.6214714050293,-31.540637969970703,-4.508278846740723,-4.771145820617676,0.08788999170064926,2.4119599402183667e-05,0.5553355813026428,3.204423217658542e-14,11.739897727966309,48.5618896484375,47.683284759521484,47.462154388427734,47.62297821044922,47.8441047668457,10.855386734008789,29.340160369873047,2.0829172134399414
812466,-0.12144169211387634,-0.013815850019454956,0.03199958801269531,-32.632423400878906,-31.58441162109375,-4.531129360198975,-4.802582263946533,0.08788999170064926,-6.44060128252022e-05,0.3072931170463562,0.0,12.021334648132324,48.5618896484375,47.683284759521484,47.48225784301758,47.6430778503418,47.86420822143555,11.156926155090332,29.439197540283203,2.0991249084472656
1534408,-0.07452058792114258,0.024871766567230225,0.07001948356628418,-32.52291488647461,-31.606300354003906,-4.519704341888428,-4.774003505706787,0.08788999170064926,-1.8621751223690808e-05,0.32534533739089966,0.0,11.80020523071289,48.5618896484375,47.683284759521484,47.462154388427734,47.6430778503418,47.86420822143555,11.09661865234375,29.373172760009766,2.1276121139526367
1868769,-0.14904233813285828,0.08013975620269775,0.116813063621521,-25.032363891601562,-24.59156036376953,-4.2940545082092285,-4.585383415222168,0.08788999170064926,1.8266595361637883e-05,0.354459285736084,2.8550229845261776e-23,11.257438659667969,48.5618896484375,47.66318130493164,47.442054748535156,47.6430778503418,47.86420822143555,11.136823654174805,45.28520202636719,4.950340747833252
651532,-0.09108096361160278,0.03316196799278259,0.20162653923034668,-24.911901473999023,-24.635334014892578,-4.076973915100098,-4.130980968475342,0.08788999170064926,1.046033594320761e-05,1.1644705533981323,0.03802139312028885,11.418256759643555,48.5618896484375,47.683284759521484,47.462154388427734,47.62297821044922,47.86420822143555,11.056412696838379,47.93720626831055,5.009594440460205
1636419,-0.16008260846138,0.0773763656616211,0.2250232696533203,-24.15627670288086,-25.040241241455078,-4.234071731567383,-4.231007099151611,0.08788999170064926,4.160873868386261e-05,0.6667999029159546,0.005726628936827183,11.679590225219727,48.5618896484375,47.66318130493164,47.462154388427734,47.62297821044922,47.86420822143555,11.036310195922852,47.11189651489258,5.083486080169678
16141,-0.05796021223068237,-0.06908383965492249,0.09634089469909668,-27.759185791015625,-26.48477554321289,-5.3823137283325195,-5.702813625335693,0.08788999170064926,6.763196142856032e-05,0.821049690246582,9.704787225928158e-05,11.498666763305664,48.58268737792969,47.683284759521484,47.462154388427734,47.62297821044922,47.86420822143555,11.156926155090332,48.135284423828125,3.555952548980713
882992,-0.030359536409378052,0.0027645528316497803,0.12266230583190918,-29.040464401245117,-27.962139129638672,-4.648238658905029,-4.834018707275391,0.08788999170064926,0.00018083865870721638,0.8780335783958435,1.4464399100688752e-05,11.458462715148926,48.5618896484375,47.683284759521484,47.48225784301758,47.62297821044922,47.86420822143555,11.136823654174805,42.77625274658203,2.818647623062134
100313,-0.13800209760665894,-0.03592303395271301,0.07001948356628418,-28.251985549926758,-28.454593658447266,-3.245784282684326,-3.316486358642578,0.08788999170064926,0.00031811962253414094,1.7931376695632935,1.2711168667816619e-18,12.101746559143066,48.5618896484375,47.66318130493164,47.442054748535156,47.62297821044922,47.8441047668457,11.156925201416016,21.791297912597656,2.387805223464966
2139166,-0.20424363017082214,-0.24594146013259888,0.6403167247772217,-32.873348236083984,-32.14252853393555,-4.745353698730469,-5.102659225463867,0.08788999170064926,0.08171434700489044,-1.1435184478759766,-1.000420093536377,12.08164119720459,48.5618896484375,47.66318130493164,47.462154388427734,47.602874755859375,47.86420822143555,11.197131156921387,30.814720153808594,3.4619216918945312
1990138,-0.05796021223068237,0.09672015905380249,-0.21074223518371582,-27.266387939453125,-28.01685333251953,-5.510848045349121,-5.791407585144043,0.11718666553497314,1.8153252767660888e-06,0.43032070994377136,0.028157362714409828,11.036309242248535,48.5618896484375,47.683284759521484,47.48225784301758,47.6430778503418,47.86420822143555,9.930669784545898,45.21917724609375,3.5957794189453125
1790026,-0.2097637951374054,0.07184955477714539,0.14898371696472168,-38.07511901855469,-36.93574905395508,-5.242353916168213,-5.2998528480529785,0.11718666553497314,-7.8705515988986e-06,1.1805528402328491,3.333782852943344e-30,10.875487327575684,48.5618896484375,47.70338821411133,47.462154388427734,47.6430778503418,47.8441047668457,10.111591339111328,40.377342224121094,3.289705514907837
421929,-0.06900045275688171,-0.03592303395271301,-0.7634918689727783,-36.01631164550781,-35.08631134033203,-4.928158283233643,-4.93404483795166,0.08788999170064926,0.049575962126255035,24.247150421142578,21.086774826049805,10.915694236755371,48.5618896484375,47.62297821044922,47.42195129394531,47.602874755859375,47.803897857666016,9.789949417114258,46.033485412597656,5.1898674964904785
1138523,0.157324880361557,-0.027632832527160645,-0.8044362664222717,-31.09926986694336,-29.472332000732422,-4.511135101318359,-4.659688472747803,0.08788999170064926,0.007721972186118364,15.16357707977295,10.32690715789795,10.996105194091797,48.54109191894531,47.6430778503418,47.42195129394531,47.58277130126953,47.803897857666016,9.870359420776367,47.32097244262695,3.23360013961792
1322468,-0.11316150426864624,0.10777375102043152,-1.278221607208252,-33.935604095458984,-34.199893951416016,-4.905307769775391,-4.945476055145264,0.08788999170064926,0.05191663280129433,-3.436072587966919,-3.221554756164551,10.734770774841309,48.5618896484375,47.683284759521484,47.48225784301758,47.62297821044922,47.884307861328125,10.43323040008545,50.44615936279297,3.373616933822632
215960,-0.22908422350883484,-0.024869441986083984,-0.6318848133087158,-35.37019729614258,-34.922157287597656,-5.3137617111206055,-5.305568695068359,0.07324166595935822,9.937614959198982e-05,0.7631938457489014,8.891266043065116e-05,11.016206741333008,48.58268737792969,47.683284759521484,47.50236129760742,47.6430778503418,47.86420822143555,9.970874786376953,49.675865173339844,5.418522834777832
59946,-0.20700368285179138,0.022108346223831177,-0.6377339959144592,-35.3154411315918,-34.67045974731445,-5.230928421020508,-5.308426380157471,0.07324166595935822,3.497639045235701e-05,1.3202588558197021,0.032877691090106964,10.795077323913574,48.603485107421875,47.683284759521484,47.462154388427734,47.62297821044922,47.86420822143555,9.769848823547363,49.598838806152344,5.379172325134277
206553,-0.17388293147087097,-0.10224464535713196,-0.7196228504180908,-36.958106994628906,-37.53763961791992,-5.373744964599609,-5.319858074188232,0.08788999170064926,0.04831555113196373,16.10798454284668,11.877388000488281,10.654359817504883,48.54109191894531,47.683284759521484,47.48225784301758,47.62297821044922,47.8441047668457,10.192002296447754,44.47089385986328,5.006653785705566
1055036,-0.2180439531803131,-0.005525648593902588,-0.6201863884925842,-35.46875762939453,-34.83460998535156,-5.259491920471191,-5.319858074188232,0.08788999170064926,-0.00011483783600851893,0.8328643441200256,5.254444448987705e-12,10.89559268951416,48.54109191894531,47.70338821411133,47.442054748535156,47.6430778503418,47.86420822143555,10.493541717529297,49.5548210144043,5.313403606414795
378253,-0.046919941902160645,-0.00276222825050354,-0.9243448972702026,-36.695281982421875,-36.32291793823242,-5.39088249206543,-5.417026042938232,0.08788999170064926,0.00012087139475625008,1.3722879886627197,0.025079691782593727,11.016205787658691,48.58268737792969,47.66318130493164,47.462154388427734,47.6430778503418,47.86420822143555,9.930669784545898,49.620845794677734,4.305377960205078
1706638,1.1622905731201172e-06,0.11053717136383057,-1.3454874753952026,-34.85549545288086,-34.528194427490234,-4.965290546417236,-5.308426380157471,0.08788999170064926,0.06251783668994904,-2.1570751667022705,-3.467039108276367,10.895589828491211,48.5618896484375,47.66318130493164,47.462154388427734,47.62297821044922,47.8441047668457,9.870361328125,51.70063400268555,3.8999547958374023
210376,-0.22080400586128235,-0.0552668571472168,-0.6231110095977783,-35.42495346069336,-35.14102554321289,-5.3251872062683105,-5.308426380157471,0.1025383323431015,-0.0002379945944994688,1.1505123376846313,0.08710828423500061,10.996103286743164,48.5618896484375,47.70338821411133,47.48225784301758,47.62297821044922,47.8441047668457,9.830156326293945,49.65385818481445,5.34181547164917
1388336,-0.2014835774898529,-0.00276222825050354,-0.6172617673873901,-35.3921012878418,-34.69234848022461,-5.199509143829346,-5.274131774902344,0.07324166595935822,6.492414831882343e-05,0.7974410057067871,0.0005543360603041947,10.77497673034668,48.5618896484375,47.66318130493164,47.42195129394531,47.6430778503418,47.8441047668457,9.870361328125,49.54381561279297,5.337284564971924
324467,-0.2346043884754181,0.027635157108306885,-0.5704681873321533,-36.31199264526367,-35.78668975830078,-5.507991790771484,-5.5856404304504395,0.08788999170064926,-0.000336629047524184,1.029062032699585,2.808675194547819e-14,10.714668273925781,48.5618896484375,47.683284759521484,47.48225784301758,47.62297821044922,47.8441047668457,10.433232307434082,50.41314697265625,5.495805740356445
1440039,-0.19872352480888367,-0.013815850019454956,-0.6348093748092651,-35.41400146484375,-34.736122131347656,-5.270916938781738,-5.325573921203613,0.08788999170064926,0.00011995374370599166,0.6548041105270386,0.0,10.875487327575684,48.5618896484375,47.683284759521484,47.462154388427734,47.62297821044922,47.82400131225586,10.232206344604492,49.42277145385742,5.310522556304932
2303591,-0.2180439531803131,-0.008289039134979248,-0.6377339959144592,-35.53446578979492,-34.8674430847168,-5.2909111976623535,-5.3484368324279785,0.08788999170064926,9.292223694501445e-05,0.2919376790523529,0.0,10.875487327575684,48.5618896484375,47.683284759521484,47.462154388427734,47.62297821044922,47.8441047668457,10.352822303771973,49.45578384399414,5.303524494171143
1421113,-0.2097637951374054,-0.00276222825050354,-0.6728292107582092,-35.403053283691406,-34.87838363647461,-5.2366414070129395,-5.268416404724121,0.08788999170064926,-4.727933628601022e-06,0.9024044871330261,0.04465145245194435,10.815179824829102,48.5618896484375,47.70338821411133,47.462154388427734,47.62297821044922,47.8441047668457,10.413129806518555,49.46678924560547,5.153997898101807
2224991,-0.21528390049934387,0.008291363716125488,-0.6084879636764526,-35.403053283691406,-34.790836334228516,-5.256635665893555,-5.3484368324279785,0.08788999170064926,4.785388955497183e-05,0.9661017656326294,0.010369339026510715,10.815179824829102,48.58268737792969,47.66318130493164,47.462154388427734,47.6430778503418,47.8441047668457,10.57395076751709,49.42277145385742,5.182150840759277
374972,-0.20700368285179138,-0.016579240560531616,-0.5763173699378967,-35.578269958496094,-35.16291427612305,-5.328043460845947,-5.328431606292725,0.08788999170064926,0.00010145668784389272,1.1976174116134644,0.07209518551826477,10.714667320251465,48.58268737792969,47.66318130493164,47.462154388427734,47.62297821044922,47.8441047668457,10.332719802856445,49.598838806152344,5.34628438949585
94429,-0.24012449383735657,0.022108346223831177,-0.6143372058868408,-35.66587829589844,-34.97687530517578,-5.25377893447876,-5.35129451751709,0.08788999170064926,-6.61522353766486e-05,0.8665310740470886,3.1290994708373165e-42,10.835282325744629,48.58268737792969,47.66318130493164,47.462154388427734,47.602874755859375,47.8441047668457,10.171899795532227,49.68687057495117,5.373816013336182
301180,-0.2263241708278656,-0.022106051445007324,-0.6084879636764526,-37.1442756652832,-36.684051513671875,-4.7824859619140625,-4.802582263946533,0.08788999170064926,0.0004205311415717006,1.21299409866333,0.11357811838388443,10.79507827758789,48.58268737792969,47.66318130493164,47.48225784301758,47.6430778503418,47.8441047668457,10.131693840026855,51.83268356323242,5.531921863555908
300327,-0.21252384781837463,-0.016579240560531616,-0.5997141599655151,-37.35234832763672,-36.77159881591797,-4.799623966217041,-4.845450401306152,0.08788999170064926,-1.9618433725554496e-05,0.8345010280609131,0.0,10.75487232208252,48.58268737792969,47.66318130493164,47.462154388427734,47.6430778503418,47.82400131225586,9.990975379943848,51.821678161621094,5.479461669921875
136335,-0.3008458912372589,-0.05803024768829346,-0.6318848133087158,-35.67683029174805,-35.16291427612305,-5.3166184425354,-5.468467712402344,0.08788999170064926,0.00023087681620381773,1.3212872743606567,0.027655430138111115,10.875490188598633,48.58268737792969,47.66318130493164,47.442054748535156,47.62297821044922,47.8441047668457,9.970873832702637,49.609840393066406,5.40478515625
1629526,-0.2180439531803131,-0.030396252870559692,-0.5880157947540283,-35.501609802246094,-34.83460998535156,-5.225215911865234,-5.282705783843994,0.08788999170064926,-0.00010924416710622609,1.3104208707809448,0.005285939667373896,10.694564819335938,48.58268737792969,47.683284759521484,47.462154388427734,47.62297821044922,47.8441047668457,9.810052871704102,49.44477844238281,5.335623264312744
1649212,-0.21252384781837463,-0.00276222825050354,-0.6377339959144592,-35.43590545654297,-34.790836334228516,-5.228072166442871,-5.339863300323486,0.08788999170064926,-0.00020907956059090793,0.7524581551551819,2.3257500458839786e-07,10.734769821166992,48.58268737792969,47.683284759521484,47.462154388427734,47.6430778503418,47.8441047668457,9.970873832702637,49.42277145385742,5.320023059844971
1156981,-0.07176053524017334,-0.03315964341163635,-0.5938649773597717,-35.1292724609375,-34.8674430847168,-5.176658630371094,-5.228405952453613,0.08788999170064926,0.002216500462964177,0.8422091007232666,0.12426777184009552,10.875487327575684,48.5618896484375,47.683284759521484,47.462154388427734,47.66318130493164,47.86420822143555,10.1517972946167,47.5080451965332,4.499917030334473
888254,-0.19320335984230042,1.1622905731201172e-06,-0.6523569822311401,-35.43590545654297,-34.82366943359375,-5.279486179351807,-5.31128454208374,0.08788999170064926,0.00014691737305838615,0.8839598298072815,7.697817068219592e-07,10.97599983215332,48.54109191894531,47.70338821411133,47.462154388427734,47.6430778503418,47.86420822143555,9.830156326293945,49.47779083251953,5.079473495483398
2087824,-0.22908422350883484,0.04145216941833496,-0.5909403562545776,-35.43590545654297,-34.604801177978516,-5.176658630371094,-5.319858074188232,0.08788999170064926,-0.00013233818754088134,0.8456262946128845,0.0,10.935795783996582,48.5618896484375,47.66318130493164,47.48225784301758,47.62297821044922,47.82400131225586,9.930667877197266,49.63185119628906,5.326950550079346
2033848,-0.23184427618980408,-0.019342631101608276,-0.6114125847816467,-35.41400146484375,-34.7142333984375,-5.210934162139893,-5.331289291381836,0.08788999170064926,-0.00014211091911420226,1.0048459768295288,3.232585887043503e-21,11.016205787658691,48.5618896484375,47.683284759521484,47.462154388427734,47.62297821044922,47.8441047668457,9.930668830871582,49.598838806152344,5.336329936981201
1697031,-0.22080400586128235,0.0027645528316497803,-0.6201863884925842,-35.43590545654297,-34.88932800292969,-5.250922679901123,-5.319858074188232,0.08788999170064926,0.000349139649188146,1.518113613128662,0.005116036161780357,11.016206741333008,48.5618896484375,47.683284759521484,47.48225784301758,47.6430778503418,47.8441047668457,9.890463829040527,49.52180862426758,5.391765594482422
