,brake_voltage_2,robot_voltage,supply_voltage_2,torque_sensor_b_6,torque_sensor_a_6,torque_sensor_a_3,torque_sensor_b_5,brake_voltage_3,io_current,power_load_mech_6
1529156,10.674461364746094,48.5618896484375,47.462154388427734,-0.21252384781837463,-0.011052429676055908,-35.41400146484375,-0.6172617673873901,11.518771171569824,0.08788999170064926,-8.28271295176819e-05
635084,10.754875183105469,48.58268737792969,47.442054748535156,-0.17388293147087097,0.06079596281051636,-32.939056396484375,0.151908278465271,11.438362121582031,0.1025383323431015,0.00012426968896761537
1376996,10.855384826660156,48.58268737792969,47.462154388427734,-0.09936118125915527,0.022108346223831177,-32.665279388427734,0.029075026512145996,11.840413093566895,0.08788999170064926,-2.6876134143094532e-05
1378119,10.976000785827637,48.58268737792969,47.48225784301758,-0.11040142178535461,-0.013815850019454956,-32.6214714050293,0.055396437644958496,11.71979808807373,0.08788999170064926,-1.266279241463053e-06
556849,10.835283279418945,48.58268737792969,47.48225784301758,-0.05796021223068237,0.09948354959487915,-27.51826286315918,0.046622633934020996,11.317743301391602,0.08788999170064926,0.00034749970654956996
1807391,10.815179824829102,48.5618896484375,47.462154388427734,-0.19320335984230042,0.08566656708717346,-32.96095657348633,0.3507812023162842,11.51877212524414,0.08788999170064926,-0.001596955582499504
579246,10.97599983215332,48.5618896484375,47.462154388427734,-0.07728064060211182,0.03592535853385925,-32.77478790283203,0.06124567985534668,11.337845802307129,0.08788999170064926,-1.985838207474444e-05
1076256,10.95589828491211,48.5618896484375,47.48225784301758,-0.024839431047439575,0.05250576138496399,-32.68717956542969,0.19285273551940918,11.398154258728027,0.08788999170064926,-1.5053562947286991e-06
602497,10.734770774841309,48.5618896484375,47.40184783935547,0.17112520337104797,0.08566656708717346,-33.946556091308594,0.4794635772705078,12.202259063720703,0.08788999170064926,0.033798761665821075
2001194,10.976001739501953,48.5618896484375,47.40184783935547,-0.024839431047439575,0.024871766567230225,-31.99726104736328,0.4589914083480835,11.981130599975586,0.08788999170064926,-0.0064789773896336555
49204,10.875487327575684,48.58268737792969,47.462154388427734,0.15180474519729614,0.07184955477714539,-30.420303344726562,-0.19027000665664673,12.202259063720703,0.08788999170064926,0.028239378705620766
2258560,10.915692329406738,48.5618896484375,47.462154388427734,-0.13248196244239807,-0.0552668571472168,-32.52291488647461,0.10219001770019531,12.222359657287598,0.08788999170064926,0.00017415423644706607
1371447,10.875487327575684,48.5618896484375,47.462154388427734,-0.035879671573638916,0.04974237084388733,-32.709083557128906,0.06709480285644531,12.121848106384277,0.08788999170064926,-1.2838988368457649e-05
1542937,10.694564819335938,48.5618896484375,47.48225784301758,-0.016559213399887085,0.04421555995941162,-29.76323699951172,-0.02649235725402832,12.22236156463623,0.08788999170064926,7.985327101778239e-06
1543025,10.694564819335938,48.54109191894531,47.462154388427734,-0.04967999458312988,0.04974237084388733,-23.181629180908203,0.04077339172363281,12.141951560974121,0.08788999170064926,-6.483923061750829e-05
572107,10.87548828125,48.5618896484375,47.48225784301758,-0.013799160718917847,-0.04421323537826538,-23.816791534423828,0.21917414665222168,12.10174560546875,0.08788999170064926,5.132814112585038e-05
214434,10.87548828125,48.5618896484375,47.48225784301758,-0.030359536409378052,0.030398547649383545,-22.885948181152344,0.08756709098815918,12.021332740783691,0.08788999170064926,-5.93381355429301e-06
761373,10.754873275756836,48.5618896484375,47.48225784301758,-0.01931929588317871,0.03592535853385925,-23.510160446166992,0.10511469841003418,12.101744651794434,0.08788999170064926,-3.4748097732517635e-06
2011371,10.97599983215332,48.5618896484375,47.462154388427734,-0.10212123394012451,0.11053717136383057,-24.4300537109375,-0.05281376838684082,12.041438102722168,0.08788999170064926,1.3820136700815056e-05
947870,10.915695190429688,48.5618896484375,47.442054748535156,-0.046919941902160645,0.04974237084388733,-27.28829002380371,0.04077339172363281,12.162054061889648,0.08788999170064926,-1.4275410649133846e-05
2022514,10.935797691345215,48.5618896484375,47.442054748535156,-0.05796021223068237,0.0580325722694397,-23.07211685180664,0.029075026512145996,12.101746559143066,0.08788999170064926,6.812925903432188e-07
503277,10.795077323913574,48.5618896484375,47.462154388427734,0.19320571422576904,-0.011052429676055908,-34.08892059326172,-1.2314280271530151,12.061540603637695,0.08788999170064926,0.035319890826940536
1169905,10.895589828491211,48.54109191894531,47.381744384765625,0.04968234896659851,0.1022469699382782,-29.653724670410156,-0.9594401121139526,12.202258110046387,0.08788999170064926,0.09611789137125015
1171023,10.875489234924316,48.5618896484375,47.42195129394531,-0.04967999458312988,0.30121177434921265,-31.96440887451172,-1.0442535877227783,12.121847152709961,0.08788999170064926,0.14520946145057678
1781839,10.67446517944336,48.5618896484375,47.442054748535156,0.01932162046432495,0.22383654117584229,-35.41400146484375,-1.190483570098877,12.182156562805176,0.08788999170064926,0.04208843782544136
609131,10.654361724853516,48.5618896484375,47.42195129394531,0.044162213802337646,0.15751495957374573,-33.04856491088867,-0.9038727283477783,12.061540603637695,0.08788999170064926,-0.01642572693526745
1717065,10.855386734008789,48.5618896484375,47.42195129394531,-0.19596347212791443,-0.25975844264030457,-34.08892059326172,-0.6231110095977783,10.795077323913574,0.1025383323431015,0.14064373075962067
659338,10.774974822998047,48.5618896484375,47.381744384765625,-0.07452058792114258,-0.29291924834251404,-33.02666473388672,-0.6377339959144592,10.97600269317627,0.1025383323431015,0.11700370907783508
1914183,10.895591735839844,48.54109191894531,47.42195129394531,-0.030359536409378052,-0.2265976518392563,-35.68777847290039,-0.7576426267623901,11.136821746826172,0.1025383323431015,0.06792090833187103
322663,10.875490188598633,48.58268737792969,47.442054748535156,-0.1269618272781372,-0.19067345559597015,-37.91085433959961,-0.6669800281524658,10.855386734008789,0.1025383323431015,0.08951868116855621
1611611,10.835284233093262,48.5618896484375,47.42195129394531,0.008281350135803223,-0.15198585391044617,-35.76443862915039,-0.5207499861717224,10.915693283081055,0.1025383323431015,0.06589198857545853
303970,10.935797691345215,48.5618896484375,47.442054748535156,-0.08832091093063354,-0.15751264989376068,-39.30164337158203,-0.8453806638717651,11.016207695007324,0.1025383323431015,0.04073958471417427
313095,10.835283279418945,48.5618896484375,47.40184783935547,0.1738852709531784,-0.04421323537826538,-31.15402603149414,-0.6903768181800842,10.89559268951416,0.11718666553497314,0.12482484430074692
313781,10.976003646850586,48.58268737792969,47.442054748535156,-0.013799160718917847,-0.13264204561710358,-36.640525817871094,-0.7430196404457092,11.07651424407959,0.11718666553497314,0.05200846120715141
1127764,10.75487232208252,48.5618896484375,47.462154388427734,-0.2180439531803131,-0.013815850019454956,-35.47970962524414,-0.6231110095977783,10.915692329406738,0.14648333191871643,-0.00032366428058594465
150773,10.89559268951416,48.58268737792969,47.442054748535156,-0.2677251398563385,-0.005525648593902588,-35.8848991394043,-0.6552816033363342,10.976001739501953,0.1318349987268448,-1.1139186426589731e-05
104288,10.935794830322266,48.58268737792969,47.462154388427734,-0.22080400586128235,0.016581565141677856,-35.611122131347656,-0.6055634021759033,10.935796737670898,0.1318349987268448,0.00015963117766659707
781928,10.694564819335938,48.54109191894531,47.48225784301758,-0.1849232017993927,-0.011052429676055908,-35.54541778564453,-0.6260355710983276,10.915695190429688,0.1318349987268448,-7.821792678441852e-05
1843412,10.815179824829102,48.5618896484375,47.462154388427734,-0.20424363017082214,-0.00276222825050354,-35.38114929199219,-0.6026387810707092,11.136823654174805,0.1318349987268448,4.2063551518367603e-05
2263813,10.835283279418945,48.5618896484375,47.48225784301758,-0.2097637951374054,0.013818144798278809,-35.53446578979492,-0.6406586170196533,10.935797691345215,0.1318349987268448,3.0641334888059646e-05
1993864,10.694567680358887,48.54109191894531,47.442054748535156,-0.22080400586128235,0.008291363716125488,-35.337345123291016,-0.6318848133087158,10.815180778503418,0.11718666553497314,-7.070665742503479e-05
947278,10.815179824829102,48.54109191894531,47.462154388427734,-0.20700368285179138,-0.00276222825050354,-35.47970962524414,-0.6406586170196533,11.136823654174805,0.11718666553497314,-2.6903539037448354e-05
2073688,11.01620864868164,48.54109191894531,47.442054748535156,-0.23736444115638733,0.0027645528316497803,-35.337345123291016,-0.6026387810707092,11.036309242248535,0.11718666553497314,5.505393346538767e-05
1887883,10.955900192260742,48.54109191894531,47.442054748535156,-0.2097637951374054,1.1622905731201172e-06,-35.41400146484375,-0.6143372058868408,10.875489234924316,0.11718666553497314,-1.0866368711504037e-06
800388,10.694567680358887,48.5618896484375,47.442054748535156,-0.19596347212791443,1.1622905731201172e-06,-35.15117645263672,-0.5499959588050842,10.835285186767578,0.11718666553497314,0.0001311814849032089
990603,10.79507827758789,48.5618896484375,47.48225784301758,-0.18216314911842346,-0.07184724509716034,-35.15117645263672,-0.6026387810707092,10.815181732177734,0.11718666553497314,0.00296892412006855
760737,10.875489234924316,48.5618896484375,47.50236129760742,-0.2097637951374054,-0.03868645429611206,-35.52351379394531,-0.6172617673873901,10.835282325744629,0.11718666553497314,6.0017806390533224e-05
1644770,10.754873275756836,48.5618896484375,47.48225784301758,-0.22356411814689636,-0.00276222825050354,-35.348297119140625,-0.6260355710983276,10.835284233093262,0.11718666553497314,-6.657955964328721e-05
1779767,10.714668273925781,48.5618896484375,47.48225784301758,-0.22080400586128235,-0.011052429676055908,-35.501609802246094,-0.6026387810707092,10.835284233093262,0.11718666553497314,0.00015908523346297443
736497,10.87548828125,48.5618896484375,47.48225784301758,-0.2263241708278656,-0.013815850019454956,-35.556365966796875,-0.6435831785202026,10.89559268951416,0.11718666553497314,-0.00010969693539664149
901357,10.895590782165527,48.5618896484375,47.48225784301758,-0.19320335984230042,-0.00276222825050354,-35.47970962524414,-0.6377339959144592,10.875490188598633,0.11718666553497314,2.806962947943248e-05
459939,10.835282325744629,48.5618896484375,47.462154388427734,-0.25392481684684753,0.008291363716125488,-35.45780563354492,-0.6465077996253967,10.855386734008789,0.11718666553497314,6.0060508985770866e-05
1761464,10.855384826660156,48.5618896484375,47.462154388427734,-0.21252384781837463,0.0027645528316497803,-35.41400146484375,-0.6260355710983276,10.915695190429688,0.11718666553497314,-0.0003333284112159163
580732,10.95589828491211,48.5618896484375,47.48225784301758,-0.22908422350883484,0.011054754257202148,-35.403053283691406,-0.6523569822311401,11.076515197753906,0.11718666553497314,2.3153426809585653e-05
858780,10.654359817504883,48.5618896484375,47.48225784301758,-0.19320335984230042,-0.024869441986083984,-35.47970962524414,-0.6201863884925842,10.996105194091797,0.11718666553497314,-0.00018100916349794716
2178174,10.754875183105469,48.5618896484375,47.442054748535156,-0.22908422350883484,0.022108346223831177,-35.47970962524414,-0.5997141599655151,11.056411743164062,0.11718666553497314,-8.173833339242265e-05
877318,10.694564819335938,48.5618896484375,47.462154388427734,-0.2014835774898529,-0.013815850019454956,-35.45780563354492,-0.6201863884925842,11.156926155090332,0.11718666553497314,0.00020738705643452704
1489984,10.734769821166992,48.5618896484375,47.462154388427734,-0.21252384781837463,-0.027632832527160645,-35.337345123291016,-0.6348093748092651,11.09661865234375,0.11718666553497314,-0.00015070037625264376
1848851,10.714667320251465,48.5618896484375,47.462154388427734,-0.22908422350883484,-0.027632832527160645,-35.5125617980957,-0.6055634021759033,11.056411743164062,0.11718666553497314,0.00018380745314061642
90921,11.016205787658691,48.58268737792969,47.462154388427734,-0.17112287878990173,-0.04697665572166443,-35.8848991394043,-0.6582062244415283,11.016207695007324,0.11718666553497314,0.0037212783936411142
307796,10.795077323913574,48.58268737792969,47.462154388427734,-0.19872352480888367,0.011054754257202148,-38.72123336791992,-0.5499959588050842,11.05640983581543,0.11718666553497314,-0.0003292882756795734
127623,10.81518268585205,48.58268737792969,47.442054748535156,-0.22356411814689636,0.03316196799278259,-35.622074127197266,-0.5967895984649658,10.915695190429688,0.11718666553497314,5.9013680584030226e-05
2248101,10.774977684020996,48.58268737792969,47.442054748535156,-0.2346043884754181,0.024871766567230225,-35.293540954589844,-0.5821665525436401,11.056411743164062,0.11718666553497314,0.0001962305832421407
793268,10.734772682189941,48.5618896484375,47.442054748535156,-0.05796021223068237,-0.15198585391044617,-34.724082946777344,-0.6699045896530151,11.096617698669434,0.11718666553497314,0.05323008447885513
1291331,10.694564819335938,48.54109191894531,47.462154388427734,-0.07176053524017334,-0.15198585391044617,-35.81919479370117,-0.6084879636764526,11.096617698669434,0.11718666553497314,0.020397061482071877
1264067,10.694564819335938,48.54109191894531,47.462154388427734,-0.11040142178535461,-0.10777144134044647,-35.5892219543457,-0.8658528923988342,10.976001739501953,0.11718666553497314,0.018648186698555946
1765044,10.996105194091797,48.5618896484375,47.42195129394531,-0.01103907823562622,0.024871766567230225,-34.93215560913086,-0.4681071639060974,10.81518268585205,0.11718666553497314,0.08904794603586197
1090281,10.976003646850586,48.54109191894531,47.442054748535156,-0.0855608582496643,-0.04974004626274109,-34.88835144042969,-0.7020752429962158,11.096616744995117,0.11718666553497314,0.06455154716968536
1961827,10.996106147766113,48.5618896484375,47.442054748535156,-0.12972187995910645,-0.10777144134044647,-34.86644744873047,-0.6172617673873901,11.036308288574219,0.11718666553497314,0.0773712769150734
1160859,10.996106147766113,48.5618896484375,47.442054748535156,-0.08280077576637268,-0.00276222825050354,-34.86644744873047,-0.5470713376998901,10.996103286743164,0.11718666553497314,0.042792513966560364
1700938,11.19713020324707,48.5618896484375,47.50236129760742,-0.030359536409378052,0.06079596281051636,-28.262937545776367,-0.09960734844207764,10.875487327575684,0.1318349987268448,4.939023347105831e-05
1105942,10.97599983215332,48.5618896484375,47.462154388427734,0.027601808309555054,-0.00276222825050354,-33.136173248291016,0.6812610626220703,10.875489234924316,0.1318349987268448,0.007180043496191502
1195894,10.915692329406738,48.5618896484375,47.462154388427734,-0.04415985941886902,0.03868874907493591,-27.945354461669922,0.1460590362548828,11.096617698669434,0.1318349987268448,-1.86115255473851e-06
1789183,10.935794830322266,48.5618896484375,47.462154388427734,-0.04967999458312988,0.09119334816932678,-23.181629180908203,0.064170241355896,11.016206741333008,0.1318349987268448,3.5931052480009384e-06
1216171,10.67446231842041,48.5618896484375,47.48225784301758,-0.030359536409378052,-0.09119103848934174,-26.182228088378906,0.3771026134490967,10.855387687683105,0.1318349987268448,1.3321248843567446e-05
562085,10.774974822998047,48.5618896484375,47.462154388427734,-0.06624040007591248,-0.022106051445007324,-24.408151626586914,0.10511469841003418,10.875487327575684,0.1318349987268448,0.0001328174548689276
699301,10.915694236755371,48.54109191894531,47.50236129760742,-0.027599483728408813,0.03592535853385925,-22.765485763549805,0.037848830223083496,11.036307334899902,0.11718666553497314,-1.2618285836651921e-05
1358877,10.915695190429688,48.5618896484375,47.442054748535156,-0.06348031759262085,-0.06355705857276917,-24.889999389648438,0.1255868673324585,11.016207695007324,0.11718666553497314,-2.5442826881771907e-05
2005961,10.97599983215332,48.5618896484375,47.462154388427734,-0.07452058792114258,0.00552794337272644,-26.751686096191406,0.1899280548095703,11.156925201416016,0.11718666553497314,0.0003096624568570405
2080516,10.895589828491211,48.5618896484375,47.462154388427734,0.04140213131904602,0.011054754257202148,-26.466957092285156,0.3858764171600342,11.116720199584961,0.11718666553497314,-1.0056497558252886e-05
1084198,10.976000785827637,48.5618896484375,47.48225784301758,0.01932162046432495,0.04974237084388733,-33.63992691040039,0.4414438009262085,11.096614837646484,0.11718666553497314,0.0024276922922581434
1508841,10.97600269317627,48.5618896484375,47.42195129394531,-0.046919941902160645,-0.06079363822937012,-33.79323959350586,0.06124567985534668,11.016205787658691,0.11718666553497314,-2.7539299480849877e-05
907201,10.996106147766113,48.5618896484375,47.442054748535156,-0.09936118125915527,-0.019342631101608276,-31.460655212402344,0.187003493309021,11.136821746826172,0.11718666553497314,3.892650784109719e-05
564809,10.976000785827637,48.5618896484375,47.48225784301758,-0.1352420151233673,-0.022106051445007324,-32.665279388427734,0.04077339172363281,10.855387687683105,0.11718666553497314,6.000542634865269e-05
1779534,10.855384826660156,48.5618896484375,47.462154388427734,-0.10212123394012451,0.008291363716125488,-32.709083557128906,0.046622633934020996,10.99610424041748,0.11718666553497314,0.0001523214450571686
2229191,10.654358863830566,48.5618896484375,47.462154388427734,-0.10764136910438538,0.027635157108306885,-32.47911071777344,0.2074756622314453,10.935796737670898,0.11718666553497314,-0.0001728143251966685
652675,10.996105194091797,48.5618896484375,47.42195129394531,-0.10212123394012451,0.10777375102043152,-31.285438537597656,0.3156859874725342,11.177026748657227,0.11718666553497314,-3.3317496672680136e-07
679077,10.875489234924316,48.58268737792969,47.42195129394531,-0.06624040007591248,-0.027632832527160645,-30.310791015625,0.2893645763397217,11.1569242477417,0.11718666553497314,2.4696926629985683e-05
2222548,10.835283279418945,48.58268737792969,47.40184783935547,-0.005518972873687744,0.10501036047935486,-32.33674621582031,0.485312819480896,11.136820793151855,0.11718666553497314,0.010388839989900589
2220862,10.976000785827637,48.58268737792969,47.48225784301758,-0.06072026491165161,0.008291363716125488,-21.199480056762695,0.14020991325378418,11.056411743164062,0.11718666553497314,7.806943176547065e-05
30888,10.955897331237793,48.58268737792969,47.462154388427734,-0.06348031759262085,0.05526915192604065,-23.061166763305664,0.10511469841003418,10.996105194091797,0.11718666553497314,4.019741936645005e-06
405575,10.774975776672363,48.58268737792969,47.48225784301758,-0.07452058792114258,0.04974237084388733,-23.225433349609375,0.11388850212097168,11.156925201416016,0.11718666553497314,1.4173757335811388e-05
1710660,10.674461364746094,48.58268737792969,47.462154388427734,-0.04967999458312988,0.027635157108306885,-22.612171173095703,0.0729440450668335,11.016206741333008,0.11718666553497314,1.708303102532227e-06
1221831,10.674461364746094,48.58268737792969,47.462154388427734,-0.027599483728408813,0.03316196799278259,-22.67787742614746,0.08464241027832031,10.97600269317627,0.11718666553497314,1.0484838639968075e-05
110498,10.694564819335938,48.58268737792969,47.462154388427734,-0.05244007706642151,0.06079596281051636,-23.59777069091797,0.1285114288330078,10.875489234924316,0.11718666553497314,-1.7824020687839948e-05
308446,10.714667320251465,48.58268737792969,47.462154388427734,-0.03863975405693054,0.07184955477714539,-24.243885040283203,0.002753615379333496,10.955900192260742,0.11718666553497314,2.9147142413421534e-05
2275439,10.634259223937988,48.5618896484375,47.442054748535156,-0.046919941902160645,0.04421555995941162,-19.54586410522461,-0.38329368829727173,10.855386734008789,0.11718666553497314,-1.1188825737917796e-05
264253,10.634256362915039,48.5618896484375,47.462154388427734,-0.030359536409378052,0.07184955477714539,-23.19257926940918,-0.0001709461212158203,10.855386734008789,0.11718666553497314,-1.1070967957493849e-05
1548535,10.774974822998047,48.5618896484375,47.462154388427734,-0.035879671573638916,0.05250576138496399,-23.30208969116211,0.04954719543457031,10.795079231262207,0.11718666553497314,8.24003745947266e-06
234359,10.654361724853516,48.5618896484375,47.442054748535156,-0.05520012974739075,0.0580325722694397,-25.010461807250977,0.23672175407409668,10.976000785827637,0.11718666553497314,-7.64593323765439e-07
127027,10.774977684020996,48.5618896484375,47.442054748535156,-0.04967999458312988,0.09119334816932678,-22.152225494384766,0.03492426872253418,10.99610424041748,0.11718666553497314,-1.3297697478265036e-05
1413027,10.694567680358887,48.5618896484375,47.442054748535156,-0.02207934856414795,0.05250576138496399,-22.217931747436523,0.11973762512207031,10.915694236755371,0.11718666553497314,1.611140942259226e-05
691265,10.714667320251465,48.58268737792969,47.462154388427734,-0.20424363017082214,0.04145216941833496,-24.82429313659668,0.19285273551940918,11.016207695007324,0.1318349987268448,-5.330172280082479e-05
1610339,10.835282325744629,48.58268737792969,47.462154388427734,-0.20700368285179138,0.0580325722694397,-24.53956413269043,0.11388850212097168,11.016207695007324,0.11718666553497314,-3.8553545891772956e-05
401853,10.694567680358887,48.58268737792969,47.442054748535156,-0.1849232017993927,0.10501036047935486,-30.10272216796875,0.1606820821762085,11.036309242248535,0.11718666553497314,0.00014373903104569763
2173236,10.393027305603027,48.54109191894531,47.32143783569336,-0.08004072308540344,0.07184955477714539,-35.578269958496094,0.19285273551940918,10.955901145935059,0.14648333191871643,7.410576472466346e-07
2148219,10.895589828491211,48.5618896484375,47.381744384765625,-0.01103907823562622,0.08290314674377441,-31.033565521240234,-1.1407654285430908,10.915694236755371,0.1318349987268448,0.005537655670195818
1113147,10.915694236755371,48.5618896484375,47.42195129394531,-0.024839431047439575,0.17409536242485046,-34.548866271972656,-0.3949921131134033,10.774974822998047,0.1318349987268448,0.027024762704968452
96326,10.694564819335938,48.5618896484375,47.381744384765625,0.12144403159618378,-0.08290085196495056,-33.147125244140625,0.3303089141845703,10.935795783996582,0.1318349987268448,0.06017841398715973
100612,10.714668273925781,48.5618896484375,47.40184783935547,-0.04139980673789978,0.08842995762825012,-30.694080352783203,0.03492426872253418,11.136820793151855,0.1318349987268448,-4.916457328363322e-06
2120759,10.754874229431152,48.54109191894531,47.3415412902832,-0.08004072308540344,0.08290314674377441,-35.70968246459961,0.1548328399658203,10.855385780334473,0.1318349987268448,3.08511494040431e-06
332483,10.714670181274414,48.5618896484375,47.36164474487305,-0.046919941902160645,-0.04697665572166443,-34.264137268066406,0.03492426872253418,10.855385780334473,0.1318349987268448,8.378694474231452e-05
1432640,10.875490188598633,48.5618896484375,47.36164474487305,-0.07176053524017334,1.1622905731201172e-06,-36.66242599487305,0.2864398956298828,10.815181732177734,0.1318349987268448,6.618159386562183e-05
1063430,10.976003646850586,48.520294189453125,47.36164474487305,0.22080637514591217,-0.15198585391044617,-28.5257625579834,-0.058663010597229004,10.895591735839844,0.11718666553497314,0.0494825541973114
1801251,10.654362678527832,48.520294189453125,47.28123474121094,0.12696415185928345,-0.06908383965492249,-32.90620040893555,0.6403167247772217,10.99610424041748,0.1025383323431015,0.22507135570049286
1481219,10.774974822998047,48.54109191894531,47.301334381103516,0.19596578180789948,-0.1436956524848938,-27.34304428100586,0.0729440450668335,11.036308288574219,0.1025383323431015,0.22554078698158264
1211256,10.774977684020996,48.54109191894531,47.36164474487305,0.21804630756378174,0.016581565141677856,-32.44625473022461,0.380027174949646,11.016206741333008,0.11718666553497314,0.11474858969449997
1013301,10.594054222106934,48.54109191894531,47.3415412902832,0.10212355852127075,-0.00276222825050354,-28.920001983642578,0.151908278465271,10.99610424041748,0.11718666553497314,0.15805120766162872
223438,10.59405517578125,48.54109191894531,47.36164474487305,0.17664532363414764,-0.06079363822937012,-31.811092376708984,0.4531421661376953,10.795079231262207,0.1025383323431015,0.10753992944955826
1100486,10.634258270263672,48.520294189453125,47.32143783569336,0.016561567783355713,-0.08290085196495056,-30.54076385498047,0.21917414665222168,10.835282325744629,0.1025383323431015,0.081967793405056
709428,10.614157676696777,48.520294189453125,47.36164474487305,0.024841755628585815,-0.13264204561710358,-28.29578971862793,0.4560668468475342,10.754875183105469,0.07324166595935822,0.10338527709245682
1656226,10.955899238586426,48.54109191894531,47.32143783569336,0.06072258949279785,-0.22107085585594177,-27.00356101989746,-0.5733927488327026,11.056412696838379,0.08788999170064926,0.16413328051567078
253393,10.67446517944336,48.54109191894531,47.36164474487305,-0.06624040007591248,-0.25423166155815125,-29.916553497314453,0.6286182403564453,11.096616744995117,0.1025383323431015,-0.018274158239364624
961170,10.955901145935059,48.54109191894531,47.36164474487305,-0.01931929588317871,-0.1879100501537323,-34.29698944091797,0.20162653923034668,10.935795783996582,0.08788999170064926,-0.032569024711847305
503208,10.734772682189941,48.54109191894531,47.36164474487305,-0.016559213399887085,-0.1381688416004181,-32.030113220214844,0.5496540069580078,10.996105194091797,0.08788999170064926,-0.021207144483923912
187137,10.734769821166992,48.54109191894531,47.301334381103516,0.07176285982131958,-0.14093224704265594,-28.120573043823242,0.450217604637146,10.795079231262207,0.08788999170064926,0.010438492521643639
2244691,10.87548828125,48.54109191894531,47.301334381103516,-0.06624040007591248,-0.23488785326480865,-27.923452377319336,0.3332335948944092,10.915695190429688,0.08788999170064926,-0.05262267589569092
1753413,10.79507827758789,48.5618896484375,47.32143783569336,-0.04415985941886902,0.00552794337272644,-32.84049606323242,0.836264967918396,11.016206741333008,0.11718666553497314,0.03304917365312576
1094531,10.734770774841309,48.54109191894531,47.32143783569336,-0.06348031759262085,-0.03592303395271301,-42.43365478515625,0.04077339172363281,11.036311149597168,0.11718666553497314,0.00021867411851417273
666953,10.654359817504883,48.5618896484375,47.301334381103516,-0.17388293147087097,0.05250576138496399,-39.49876022338867,0.17530512809753418,11.056413650512695,0.11718666553497314,0.0002139212447218597
1204310,10.27241325378418,48.54109191894531,47.3415412902832,-0.04967999458312988,0.011054754257202148,-35.93965530395508,0.2074756622314453,11.09661865234375,0.1025383323431015,0.00015901151346042752
291772,10.634260177612305,48.54109191894531,47.28123474121094,-0.10764136910438538,-0.03592303395271301,-37.7137336730957,-0.0674368143081665,11.056413650512695,0.1025383323431015,0.00013836444122716784
1407294,10.69456672668457,48.520294189453125,47.3415412902832,-0.20424363017082214,0.027635157108306885,-38.0094108581543,0.011527419090270996,10.895590782165527,0.1025383323431015,2.179201146645937e-05
2027614,10.734769821166992,48.54109191894531,47.301334381103516,-0.2097637951374054,0.1022469699382782,-36.465309143066406,0.06709480285644531,10.835285186767578,0.1025383323431015,7.278146222233772e-05
1591809,10.77497673034668,48.54109191894531,47.3415412902832,-0.17388293147087097,0.04974237084388733,-36.695281982421875,0.2074756622314453,10.996103286743164,0.1025383323431015,0.00015944211918395013
1245386,10.634259223937988,48.54109191894531,47.442054748535156,-0.04967999458312988,-0.08013744652271271,-28.361495971679688,0.1548328399658203,10.815180778503418,0.1025383323431015,0.00023597251856699586
2046029,10.815181732177734,48.54109191894531,47.42195129394531,-0.08004072308540344,-0.04974004626274109,-28.251985549926758,-0.023567795753479004,11.056413650512695,0.1025383323431015,6.556072912644595e-05
386459,10.694565773010254,48.54109191894531,47.40184783935547,-0.07176053524017334,0.008291363716125488,-34.4503059387207,-0.0001709461212158203,11.076513290405273,0.1025383323431015,-4.467416147235781e-06
271001,10.694565773010254,48.54109191894531,47.40184783935547,-0.035879671573638916,0.06908616423606873,-31.39495086669922,0.10511469841003418,10.795079231262207,0.1025383323431015,-5.354829772841185e-05
858037,10.694567680358887,48.54109191894531,47.442054748535156,-0.11592155694961548,0.022108346223831177,-31.351146697998047,0.274741530418396,10.895591735839844,0.1025383323431015,-0.00010333640238968655
1491563,10.654361724853516,48.54109191894531,47.3415412902832,-0.046919941902160645,-0.0994812399148941,-32.06296920776367,0.15775752067565918,11.036309242248535,0.1025383323431015,3.6918343539582565e-05
277772,10.714669227600098,48.54109191894531,47.3415412902832,-0.035879671573638916,0.06355935335159302,-33.58517074584961,0.13143610954284668,10.795077323913574,0.1025383323431015,1.0931859833362978e-05
1980540,10.915693283081055,48.54109191894531,47.381744384765625,-0.06900045275688171,0.06079596281051636,-30.85834503173828,0.09341621398925781,11.036308288574219,0.1025383323431015,-8.561573849874549e-07
194713,10.895593643188477,48.54109191894531,47.36164474487305,-0.046919941902160645,0.00552794337272644,-30.223182678222656,-0.20196843147277832,11.016207695007324,0.1025383323431015,1.9556694041966693e-06
1339636,10.895593643188477,48.54109191894531,47.36164474487305,-0.035879671573638916,0.04974237084388733,-31.65777587890625,0.04954719543457031,11.036310195922852,0.1025383323431015,3.260902303736657e-06
1790331,10.81518268585205,48.54109191894531,47.36164474487305,-0.05796021223068237,0.04145216941833496,-32.00821304321289,-0.10838115215301514,11.076515197753906,0.1025383323431015,3.990291133959545e-06
1145901,10.674464225769043,48.54109191894531,47.3415412902832,-0.002758890390396118,0.06908616423606873,-29.500410079956055,-0.041115403175354004,11.136822700500488,0.1025383323431015,-4.375601201900281e-05
1052468,10.634259223937988,48.54109191894531,47.3415412902832,-0.02207934856414795,0.06632277369499207,-33.91370391845703,0.1431344747543335,11.056411743164062,0.1025383323431015,-5.0246606406290084e-05
494610,10.734771728515625,48.54109191894531,47.3415412902832,-0.04967999458312988,0.06908616423606873,-32.358646392822266,0.2835153341293335,11.096616744995117,0.1025383323431015,-2.758255141088739e-05
